Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110198634,RAPPIDX SURFACE,KD Enterprises,RPDX0031318,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Bijapur_Central_D_3 (Karnataka),Delivered,1,1,D2,1399,1399,Bijapur,Karnataka,586103,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,16/11/2021,05/11/2021,05/11/2021,04/11/2021,04/11/2021,16/11/2021,30/10/2021,16/11/2021
8445110198236,RAPPIDX SURFACE,KD Enterprises,RPDX0031278,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Hyderabad_Tarnaka_D (Telangana),Delivered,1,1,C2,1399,1399,Hyderabad,Telangana,500007,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,16/11/2021,05/11/2021,04/11/2021,02/11/2021,03/11/2021,16/11/2021,29/10/2021,16/11/2021
8445110198461,RAPPIDX SURFACE,Renu Enterprises,RPDX0031301,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Halvad_SaraCross_DPP (Gujarat),Delivered,3,3,D1,899,899,Halvad,Gujarat,363330,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,TRUE,16/11/2021,03/11/2021,03/11/2021,03/11/2021,04/11/2021,16/11/2021,29/10/2021,16/11/2021
8445110200001,RAPPIDX SURFACE,KD Enterprises,RPDX0031456,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Adoni_Tirumal_D (Andhra Pradesh),Delivered,1,1,D2,1399,1399,Adoni,Andhra Pradesh,518301,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,16/11/2021,05/11/2021,05/11/2021,03/11/2021,03/11/2021,16/11/2021,30/10/2021,16/11/2021
8445110206430,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032386,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Perundurai_KovaiRd_DPP (Tamil Nadu),Undelivered,0,,D2,1599,1599,Perundurai,Tamil Nadu,638052,Delhi_Airport_GW (Delhi),X-DLL2F,Gurgaon_Tauru_GW (Haryana),Bag Added To Trip,FALSE,,29/11/2021,30/11/2021,,,,22/11/2021,24/11/2021
8445110196755,RAPPIDX SURFACE,KD Enterprises,RPDX0031130,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Pali_SumerpurRd_D (Rajasthan),Delivered,4,4,D1,1399,1399,Pali,Rajasthan,306401,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,17/11/2021,05/11/2021,04/11/2021,02/11/2021,07/11/2021,17/11/2021,29/10/2021,17/11/2021
8445110200060,RAPPIDX SURFACE,KD Enterprises,RPDX0031465,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Narayanpet_StyaCly_D (Telangana),Delivered,1,1,D2,1399,1399,Narayanpet,Telangana,509210,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,17/11/2021,08/11/2021,08/11/2021,06/11/2021,07/11/2021,17/11/2021,30/10/2021,17/11/2021
8445110199614,RAPPIDX SURFACE,KD Enterprises,RPDX0031417,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Veraval_Bank_D (Gujarat),Delivered,4,4,D1,1399,1399,Veraval,Gujarat,362268,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,17/11/2021,04/11/2021,05/11/2021,03/11/2021,03/11/2021,17/11/2021,30/10/2021,17/11/2021
8445110193384,RAPPIDX SURFACE,KD Enterprises,RPDX0030699,28/10/2021,28/10/2021,28/10/2021,COD,RTO,Mumbai_KharghrSec21_D (Maharashtra),Delivered,3,4,C2,1399,1399,Navi mumbai,Maharashtra,410208,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,17/11/2021,02/11/2021,02/11/2021,01/11/2021,04/11/2021,17/11/2021,28/10/2021,17/11/2021
8445110190971,RAPPIDX SURFACE,KD Enterprises,RPDX0030458,27/10/2021,28/10/2021,28/10/2021,COD,RTO,Chikmagalur_Jayanagara_D (Karnataka),Delivered,3,3,D2,1499,1499,Chikkamagalur,Karnataka,577101,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,17/11/2021,05/11/2021,04/11/2021,05/11/2021,05/11/2021,17/11/2021,27/10/2021,17/11/2021
8445110209462,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032805,23/11/2021,23/11/2021,23/11/2021,COD,In Transit,Buldhana_Thsil3PL_D (Maharashtra),Undelivered,0,,D1,1599,1599,Buldhana,Maharashtra,443001,Delhi_Airport_GW (Delhi),X-ILL1F,Indore_Manglaya_H (Madhya Pradesh),Bag Received at Facility,FALSE,,29/11/2021,29/11/2021,,,,23/11/2021,25/11/2021
8445110209101,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032678,23/11/2021,23/11/2021,23/11/2021,COD,In Transit,Ujjain (Madhya Pradesh),Undelivered,0,,D1,1599,1599,Ujjain,Madhya Pradesh,456006,Delhi_Airport_GW (Delhi),X-DLL2F,Indore_Manglaya_H (Madhya Pradesh),Bag Added To Trip,FALSE,,27/11/2021,27/11/2021,,,,23/11/2021,26/11/2021
8445110208600,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032628,23/11/2021,23/11/2021,23/11/2021,COD,In Transit,Indore_ShankarBagh_D (Madhya Pradesh),Undelivered,0,,D1,1599,1599,Indore,Madhya Pradesh,453555,Delhi_Airport_GW (Delhi),X-DBL1F,Indore_Manglaya_H (Madhya Pradesh),Added to Bag,FALSE,,27/11/2021,27/11/2021,,,,23/11/2021,25/11/2021
8445110208213,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032564,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Malegaon_JyotiNgr_D (Maharashtra),Undelivered,0,,D1,1599,1599,Malegaon,Maharashtra,423203,Delhi_Airport_GW (Delhi),X-ILL1F,Indore_Manglaya_H (Madhya Pradesh),Bag Received at Facility,TRUE,,27/11/2021,29/11/2021,,,,22/11/2021,25/11/2021
8445110196711,RAPPIDX SURFACE,KD Enterprises,RPDX0031126,29/10/2021,30/10/2021,30/10/2021,COD,In Transit,Bangalore_BellndurNew_D (Karnataka),RT,3,4,C2,1399,1399,Bangalore,Karnataka,560103,Noida_Sector63DBlock_C (Uttar Pradesh),X-DLL2F,Bangalore_Soukyaroad_GW (Karnataka),Bag Added To Trip,FALSE,,05/11/2021,05/11/2021,04/11/2021,05/11/2021,23/11/2021,29/10/2021,24/11/2021
8445110203151,RAPPIDX SURFACE,Renu Enterprises,RPDX0031978,08/11/2021,08/11/2021,08/11/2021,COD,RTO,Aalo_GenHospital_D (Arunachal Pradesh),Delivered,3,3,E,899,899,Aalo,Arunachal Pradesh,791001,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,24/11/2021,18/11/2021,18/11/2021,15/11/2021,15/11/2021,24/11/2021,08/11/2021,24/11/2021
8445110204363,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032179,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Perambra_KayipramRd_D (Kerala),Undelivered,0,,D2,1599,1599,Perambra,Kerala,673524,Delhi_Airport_GW (Delhi),DLYLH-105,Gurgaon_Tauru_GW (Haryana),Vehicle delayed,FALSE,,30/11/2021,01/12/2021,,,,22/11/2021,24/11/2021
8445110199286,RAPPIDX SURFACE,KD Enterprises,RPDX0031383,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Kolhar_ShivajiCircle_D (Karnataka),Delivered,1,1,D2,1399,1399,Kolhar,Karnataka,586216,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,18/11/2021,05/11/2021,05/11/2021,04/11/2021,04/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110200395,RAPPIDX SURFACE,KD Enterprises,RPDX0031500,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Mumbai_AndheriWest_D (Maharashtra),Delivered,2,2,C2,1399,1399,Mumbai,Maharashtra,400061,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,17/11/2021,07/11/2021,07/11/2021,06/11/2021,06/11/2021,17/11/2021,30/10/2021,17/11/2021
8445110200410,RAPPIDX SURFACE,KD Enterprises,RPDX0031502,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Mumbai_Mumbra_DC (Maharashtra),Delivered,2,2,C2,1399,1399,Greater Thane,Maharashtra,400612,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,17/11/2021,07/11/2021,08/11/2021,05/11/2021,07/11/2021,17/11/2021,30/10/2021,17/11/2021
8445110197470,RAPPIDX SURFACE,KD Enterprises,RPDX0031202,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Hyderabad_Balngr_D (Telangana),Delivered,4,3,C2,1399,1399,Hyderabad,Telangana,500037,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,17/11/2021,05/11/2021,04/11/2021,02/11/2021,03/11/2021,17/11/2021,29/10/2021,17/11/2021
8445110200863,RAPPIDX SURFACE,KD Enterprises,RPDX0031521,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Mumbai_CentralHos_D (Maharashtra),Delivered,4,4,C2,1399,1399,Mumbai,Maharashtra,400072,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,17/11/2021,05/11/2021,04/11/2021,03/11/2021,04/11/2021,17/11/2021,30/10/2021,17/11/2021
8445110199802,RAPPIDX SURFACE,KD Enterprises,RPDX0031436,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Sawantwadi_LakePalace_D (Maharashtra),Delivered,1,1,D2,1399,1399,Sawantwadi,Maharashtra,416510,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,17/11/2021,07/11/2021,06/11/2021,07/11/2021,07/11/2021,17/11/2021,30/10/2021,17/11/2021
8445110195591,RAPPIDX SURFACE,KD Enterprises,RPDX0031014,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Jagtial_Aravind_D (Telangana),Delivered,3,2,D1,1399,1399,Jagtial,Telangana,505327,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,18/11/2021,05/11/2021,05/11/2021,03/11/2021,03/11/2021,18/11/2021,29/10/2021,18/11/2021
8445110191181,RAPPIDX SURFACE,KD Enterprises,RPDX0030479,27/10/2021,28/10/2021,28/10/2021,COD,RTO,Chennai_Thailvarm_D (Tamil Nadu),Delivered,2,3,C2,1499,1499,Chennai,Tamil Nadu,603202,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,03/11/2021,05/11/2021,03/11/2021,03/11/2021,18/11/2021,27/10/2021,18/11/2021
8445110200465,RAPPIDX SURFACE,KD Enterprises,RPDX0031508,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Palanpur_DC (Gujarat),Delivered,1,1,D1,1399,1399,Palanpur,Gujarat,385001,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,07/11/2021,06/11/2021,06/11/2021,07/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110200141,RAPPIDX SURFACE,KD Enterprises,RPDX0031475,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Savarkundla_Manibhai_DPP (Gujarat),Delivered,3,3,D1,1399,1399,Savarkundla,Gujarat,364522,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,09/11/2021,09/11/2021,06/11/2021,09/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110200885,RAPPIDX SURFACE,Renu Enterprises,RPDX0031549,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Itanagar_DurgaTmpl_D (Arunachal Pradesh),Delivered,3,2,E,899,899,Itanagar,Arunachal Pradesh,791111,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,TRUE,23/11/2021,08/11/2021,08/11/2021,06/11/2021,09/11/2021,23/11/2021,30/10/2021,23/11/2021
8445110201773,RAPPIDX SURFACE,KD Enterprises,RPDX0031857,01/11/2021,02/11/2021,02/11/2021,COD,RTO,Mumbai_KharghrSec21_D (Maharashtra),Delivered,5,4,C2,1399,1399,Navi mumbai,Maharashtra,410208,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,17/11/2021,07/11/2021,07/11/2021,05/11/2021,05/11/2021,17/11/2021,01/11/2021,17/11/2021
8445110194434,RAPPIDX SURFACE,Renu Enterprises,RPDX0030900,28/10/2021,28/10/2021,28/10/2021,COD,RTO,Imphal_Porompat_D (Manipur),Delivered,3,3,F,899,899,Imphal,Manipur,795001,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,23/11/2021,08/11/2021,08/11/2021,08/11/2021,09/11/2021,23/11/2021,28/10/2021,23/11/2021
8445110205855,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032328,22/11/2021,22/11/2021,22/11/2021,COD,Pending,Khandwa_Anandngr_DC (Madhya Pradesh),Undelivered,1,1,D1,1599,1599,Khandwa,Madhya Pradesh,450001,Delhi_Airport_GW (Delhi),ST-115,Khandwa_Anandngr_DC (Madhya Pradesh),Agent remark verified,FALSE,,27/11/2021,29/11/2021,25/11/2021,25/11/2021,25/11/2021,22/11/2021,25/11/2021
8445110200071,RAPPIDX SURFACE,KD Enterprises,RPDX0031466,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Mandideep_Mhvrngr_D (Madhya Pradesh),Delivered,1,1,D1,1399,1399,Mandideep,Madhya Pradesh,464993,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,08/11/2021,08/11/2021,06/11/2021,06/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110205413,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032284,22/11/2021,22/11/2021,22/11/2021,COD,Pending,Dehradun_NalapaniRd_D (Uttarakhand),Undelivered,1,1,B,1599,1599,Dehradun,Uttarakhand,248001,Delhi_Airport_GW (Delhi),ST-117,Dehradun_NalapaniRd_D (Uttarakhand),NDR Call - FE remark correct,FALSE,,26/11/2021,27/11/2021,25/11/2021,25/11/2021,25/11/2021,22/11/2021,25/11/2021
8445110195646,RAPPIDX SURFACE,KD Enterprises,RPDX0031019,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Pune_Vinkar_D (Maharashtra),Delivered,3,3,C2,1399,1399,Pune,Maharashtra,411048,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,18/11/2021,03/11/2021,03/11/2021,03/11/2021,03/11/2021,18/11/2021,29/10/2021,18/11/2021
8445110201681,RAPPIDX SURFACE,KD Enterprises,RPDX0031792,01/11/2021,02/11/2021,02/11/2021,COD,RTO,Navsari_DC (Gujarat),Delivered,1,1,D1,1399,1399,Navsari,Gujarat,396540,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,18/11/2021,07/11/2021,08/11/2021,07/11/2021,11/11/2021,18/11/2021,01/11/2021,18/11/2021
8445110195532,RAPPIDX SURFACE,KD Enterprises,RPDX0031008,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Latur_Kanheri_D (Maharashtra),Delivered,3,3,D2,1399,1399,Latur,Maharashtra,413512,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,18/11/2021,05/11/2021,05/11/2021,03/11/2021,04/11/2021,18/11/2021,29/10/2021,18/11/2021
8445110199382,RAPPIDX SURFACE,KD Enterprises,RPDX0031393,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Beed_MasratNagar_D (Maharashtra),Delivered,3,3,D1,1399,1399,Beed,Maharashtra,431126,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,05/11/2021,05/11/2021,03/11/2021,04/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110196453,RAPPIDX SURFACE,KD Enterprises,RPDX0031100,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Parner_Hindcwk_D (Maharashtra),Delivered,2,2,D1,1399,1399,Parner,Maharashtra,414304,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,05/11/2021,04/11/2021,04/11/2021,05/11/2021,18/11/2021,29/10/2021,18/11/2021
8445110197783,RAPPIDX SURFACE,KD Enterprises,RPDX0031233,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Arumanai_KaliyalRd_D (Tamil Nadu),Delivered,1,1,D2,1399,1399,Marthandam,Tamil Nadu,629177,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,06/11/2021,06/11/2021,06/11/2021,06/11/2021,18/11/2021,29/10/2021,18/11/2021
8445110196534,RAPPIDX SURFACE,KD Enterprises,RPDX0031108,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Ludhiana_Duggri_D (Punjab),Delivered,3,3,B,1399,1399,Ludhiana,Punjab,142022,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,05/11/2021,04/11/2021,02/11/2021,03/11/2021,18/11/2021,29/10/2021,18/11/2021
8445110199555,RAPPIDX SURFACE,KD Enterprises,RPDX0031410,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Hyd_North (Telangana),Delivered,1,1,C2,1399,1399,Hyderabad,Telangana,500045,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,05/11/2021,04/11/2021,02/11/2021,08/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110201806,RAPPIDX SURFACE,KD Enterprises,RPDX0031893,01/11/2021,02/11/2021,02/11/2021,COD,RTO,Molakalmuru_KnsgraRD_D (Karnataka),Delivered,2,2,D2,1399,1399,Molakalmuru,Karnataka,583126,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,08/11/2021,08/11/2021,07/11/2021,07/11/2021,18/11/2021,01/11/2021,18/11/2021
8445110194084,RAPPIDX SURFACE,KD Enterprises,RPDX0030769,28/10/2021,28/10/2021,28/10/2021,COD,RTO,Guntur_EtukuruRd_D (Andhra Pradesh),Delivered,3,3,D2,1399,1399,Guntur,Andhra Pradesh,522004,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,05/11/2021,04/11/2021,01/11/2021,01/11/2021,18/11/2021,28/10/2021,18/11/2021
8445110198763,RAPPIDX SURFACE,KD Enterprises,RPDX0031331,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Surat_Falsawadi_D (Gujarat),Delivered,2,2,D1,1399,1399,Surat,Gujarat,395003,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,04/11/2021,04/11/2021,02/11/2021,08/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110200502,RAPPIDX SURFACE,KD Enterprises,RPDX0031524,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Bavla_CrystalCmplx_D (Gujarat),Delivered,3,3,C1,1399,1399,Bavla,Gujarat,382213,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,07/11/2021,07/11/2021,06/11/2021,06/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110200561,RAPPIDX SURFACE,KD Enterprises,RPDX0031530,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Mumbai_Mahim_D (Maharashtra),Delivered,3,3,C2,1399,1399,Mumbai,Maharashtra,400017,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,07/11/2021,07/11/2021,05/11/2021,07/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110201073,RAPPIDX SURFACE,Renu Enterprises,RPDX0031567,01/11/2021,02/11/2021,02/11/2021,COD,RTO,Itanagar_NH52A_D (Arunachal Pradesh),Delivered,3,2,E,899,899,Itanagar,Arunachal Pradesh,791111,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,TRUE,18/11/2021,11/11/2021,12/11/2021,08/11/2021,08/11/2021,18/11/2021,01/11/2021,18/11/2021
8445110201283,RAPPIDX SURFACE,Renu Enterprises,RPDX0031588,01/11/2021,02/11/2021,02/11/2021,COD,RTO,Guntur_PandurangaNgr_D (Andhra Pradesh),Delivered,1,1,D2,899,899,Guntur,Andhra Pradesh,522330,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,18/11/2021,09/11/2021,09/11/2021,08/11/2021,10/11/2021,18/11/2021,01/11/2021,18/11/2021
8445110201180,RAPPIDX SURFACE,Renu Enterprises,RPDX0031578,01/11/2021,02/11/2021,02/11/2021,COD,RTO,Mumbai_GoregaonWest_D (Maharashtra),Delivered,3,3,D2,899,899,Mumbai,Maharashtra,400059,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,18/11/2021,08/11/2021,08/11/2021,07/11/2021,09/11/2021,18/11/2021,01/11/2021,18/11/2021
8445110199566,RAPPIDX SURFACE,KD Enterprises,RPDX0031412,30/10/2021,30/10/2021,30/10/2021,COD,RTO,Bagalkot_NavaNgr_D (Karnataka),Delivered,2,2,D2,1399,1399,Bagalkot,Karnataka,587101,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,23/11/2021,05/11/2021,06/11/2021,04/11/2021,05/11/2021,23/11/2021,30/10/2021,23/11/2021
8445110200303,RAPPIDX SURFACE,KD Enterprises,RPDX0031491,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Chennai_6thAvenue_D (Tamil Nadu),Delivered,1,1,C2,1399,1399,Chennai,Tamil Nadu,600093,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,23/11/2021,08/11/2021,08/11/2021,13/11/2021,14/11/2021,23/11/2021,30/10/2021,23/11/2021
8445110195134,RAPPIDX SURFACE,Renu Enterprises,RPDX0030970,28/10/2021,28/10/2021,28/10/2021,COD,RTO,Kothamangalam_Kizake_D (Kerala),Delivered,3,3,D2,899,899,Kothamangalam,Kerala,686681,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,24/11/2021,03/11/2021,03/11/2021,03/11/2021,03/11/2021,24/11/2021,28/10/2021,24/11/2021
8445110208806,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032648,23/11/2021,23/11/2021,23/11/2021,COD,In Transit,Vijayawada_RamNgr_D (Andhra Pradesh),Undelivered,0,,D2,1599,1599,Vijayawada,Andhra Pradesh,520008,Delhi_Airport_GW (Delhi),X-DLL2F,Gurgaon_Tauru_GW (Haryana),Bag Added To Trip,FALSE,,29/11/2021,29/11/2021,,,,23/11/2021,24/11/2021
8445110207561,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032499,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Kallachi_ZamQuatr_D (Kerala),Undelivered,0,,D2,1599,1599,Kallachi,Kerala,673507,Delhi_Airport_GW (Delhi),DLYLH-105,Gurgaon_Tauru_GW (Haryana),Vehicle delayed,FALSE,,29/11/2021,30/11/2021,,,,22/11/2021,24/11/2021
8445110207314,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032474,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Hyderabad_PndrgNgr_DC (Telangana),Undelivered,0,,C2,1599,1599,Hyderabad,Telangana,500038,Delhi_Airport_GW (Delhi),X-DLL2F,Gurgaon_Tauru_GW (Haryana),Bag Added To Trip,FALSE,,27/11/2021,29/11/2021,,,,22/11/2021,24/11/2021
8445110206371,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032380,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Naharkatia_Khatua_D (Assam),Undelivered,0,,E,1599,1599,Naharkatia,Assam,786610,Delhi_Airport_GW (Delhi),X-DLL2F,Gurgaon_Tauru_GW (Haryana),Bag Added To Trip,FALSE,,30/11/2021,01/12/2021,,,,22/11/2021,24/11/2021
8445110198310,RAPPIDX SURFACE,KD Enterprises,RPDX0031286,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Lalpet_Kangiruppu_DPP (Tamil Nadu),Delivered,1,1,D2,1399,1399,Lalpet,Tamil Nadu,608303,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,TRUE,17/11/2021,05/11/2021,05/11/2021,04/11/2021,04/11/2021,17/11/2021,29/10/2021,17/11/2021
8445110200432,RAPPIDX SURFACE,KD Enterprises,RPDX0031505,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Jaipur_VarunCly_DC (Rajasthan),Delivered,4,4,B,1399,1399,Jaipur,Rajasthan,302030,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,17/11/2021,06/11/2021,06/11/2021,07/11/2021,08/11/2021,17/11/2021,30/10/2021,17/11/2021
